system:index,date,lake_bottom_temperature,.geo
20011010,2001-10-10,2.2390583053633824E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011011,2001-10-11,2.2389922754164922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011012,2001-10-12,2.2395452788085842E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011013,2001-10-13,2.2406708969607943E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011014,2001-10-14,2.2414601979888648E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011015,2001-10-15,2.2416556547364002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011016,2001-10-16,2.241273816506477E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011017,2001-10-17,2.2410214071435475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011018,2001-10-18,2.2413213740541813E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011019,2001-10-19,2.2412980573857778E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011020,2001-10-20,2.2416468078037608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011021,2001-10-21,2.2411430905208844E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011022,2001-10-22,2.2404271663274205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011023,2001-10-23,2.240241992559889E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011024,2001-10-24,2.2394674766264898E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011025,2001-10-25,2.2389811738851526E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011026,2001-10-26,2.238543020586301E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011027,2001-10-27,2.238481243393283E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011028,2001-10-28,2.2384404140289152E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011029,2001-10-29,2.2386707269503742E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011030,2001-10-30,2.2388829644403017E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011031,2001-10-31,2.2388108237731022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011101,2001-11-01,2.2364283290390074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011102,2001-11-02,2.2338282742609575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011103,2001-11-03,2.2319984661386716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011104,2001-11-04,2.2307862721305895E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011105,2001-11-05,2.2301081325405595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011106,2001-11-06,2.2291247605676556E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011107,2001-11-07,2.2293266322504622E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011108,2001-11-08,2.2289307478792334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011109,2001-11-09,2.224587503945474E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011110,2001-11-10,2.219700886813547E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011111,2001-11-11,2.2157968820848078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011112,2001-11-12,2.2142336320845497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011113,2001-11-13,2.2140389814050543E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011114,2001-11-14,2.2116249084572324E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011115,2001-11-15,2.2081146089369252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011116,2001-11-16,2.2052687198770285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011117,2001-11-17,2.204371822786544E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011118,2001-11-18,2.2038172275433606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011119,2001-11-19,2.203228108055437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
