system:index,date,surface_net_solar_radiation_sum,.geo
20060120,2006-01-20,2.7551683578544263E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060121,2006-01-21,2.655651857836154E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060122,2006-01-22,3.410361950312593E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060123,2006-01-23,4.8969246511306045E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060124,2006-01-24,5.065327098064556E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060125,2006-01-25,4.946055186289455E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060126,2006-01-26,3.618200727984282E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060127,2006-01-27,3.908173003542324E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060128,2006-01-28,2.0394005220099712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060129,2006-01-29,3.2412944897819717E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060130,2006-01-30,4.568260201981488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060131,2006-01-31,4.887132394213389E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060201,2006-02-01,4.436377622660586E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060202,2006-02-02,3.9708806576616006E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060203,2006-02-03,4.500622942636049E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060204,2006-02-04,4.3112268813174395E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060205,2006-02-05,4.631069976740133E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060206,2006-02-06,3.4364917444542144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060207,2006-02-07,3.852448146671883E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060208,2006-02-08,3.8851937006279355E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060209,2006-02-09,4.1676614577251436E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060210,2006-02-10,5.0245663882411045E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060211,2006-02-11,6.0291247551971875E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060212,2006-02-12,5.302384544764021E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060213,2006-02-13,4.132419355982923E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060214,2006-02-14,4.798561114093621E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060215,2006-02-15,1.6983102928877712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060216,2006-02-16,3.9722428507382705E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060217,2006-02-17,5.062384721252416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060218,2006-02-18,5.10059030418278E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060219,2006-02-19,3.466963014929257E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060220,2006-02-20,4.585520660073764E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060221,2006-02-21,4.945839018982768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060222,2006-02-22,5.010886814455935E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060223,2006-02-23,4.58009778471332E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060224,2006-02-24,5.406927732141255E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060225,2006-02-25,5.914282268032782E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060226,2006-02-26,6.451823854368808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060227,2006-02-27,7.618441928785225E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060228,2006-02-28,5.757340041634352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060301,2006-03-01,7.571890410959381E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060302,2006-03-02,6.451920037097185E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060303,2006-03-03,3.7943025236967925E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060304,2006-03-04,3.546445688228407E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060305,2006-03-05,6.418017835172591E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060306,2006-03-06,7.045653557840661E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060307,2006-03-07,4.407905801718324E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060308,2006-03-08,2.2967087148899976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060309,2006-03-09,4.165723701267653E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060310,2006-03-10,6.633044307117014E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060311,2006-03-11,6.791257655077673E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060312,2006-03-12,8.017932631573894E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060313,2006-03-13,1.0539904624330928E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060314,2006-03-14,1.087404190361407E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060315,2006-03-15,9.939809703497928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060316,2006-03-16,1.026276305056427E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060317,2006-03-17,1.0076541493984135E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060318,2006-03-18,7.981050123702632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060319,2006-03-19,8.268562591771215E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060320,2006-03-20,8.02766871428357E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060321,2006-03-21,7.211156010594431E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060322,2006-03-22,5.958759639381072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060323,2006-03-23,7.083737129914086E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060324,2006-03-24,6.221812130572363E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060325,2006-03-25,5.334480403765605E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060326,2006-03-26,8.94230317958755E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060327,2006-03-27,9.146794414293262E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060328,2006-03-28,8.371067492898107E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060329,2006-03-29,7.725216228562915E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060330,2006-03-30,5.385785836438102E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060331,2006-03-31,9.279181433885457E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060401,2006-04-01,9.355211533767389E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060402,2006-04-02,9.977364361854812E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060403,2006-04-03,1.0374824381582658E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060404,2006-04-04,1.1650631496579566E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060405,2006-04-05,8.08535730466815E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060406,2006-04-06,1.3559001986590467E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060407,2006-04-07,1.3922053973006828E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060408,2006-04-08,1.2412501223053975E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060409,2006-04-09,7.639434668246639E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060410,2006-04-10,9.229404650002299E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060411,2006-04-11,1.1931479813387105E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060412,2006-04-12,9.386091972623918E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060413,2006-04-13,7.754383399432793E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060414,2006-04-14,1.0724397444606578E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060415,2006-04-15,6.547197260856315E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060416,2006-04-16,9.464638375234355E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060417,2006-04-17,1.0438115593284436E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060418,2006-04-18,1.0156005321815545E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060419,2006-04-19,1.147158001796923E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060420,2006-04-20,1.2176147812445566E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060421,2006-04-21,1.311847272047086E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060422,2006-04-22,1.4000701803293578E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060423,2006-04-23,1.3340676232332605E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060424,2006-04-24,1.3057080504677486E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060425,2006-04-25,1.241831026223325E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060426,2006-04-26,1.0298534891050719E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060427,2006-04-27,1.0130174004391807E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060428,2006-04-28,1.099080685258941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060429,2006-04-29,1.2661449049740268E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060430,2006-04-30,1.2289813395717307E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060501,2006-05-01,9.816369510501838E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060502,2006-05-02,1.4409434039009059E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060503,2006-05-03,1.5205072510093658E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060504,2006-05-04,1.4559038961999547E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060505,2006-05-05,1.2912046664330617E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060506,2006-05-06,9.669010707062666E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060507,2006-05-07,9.88685712766664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060508,2006-05-08,9.35393667400092E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060509,2006-05-09,1.0694073428168953E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060510,2006-05-10,1.1352818890851055E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060511,2006-05-11,1.4948197912468074E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060512,2006-05-12,1.187995698551648E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060513,2006-05-13,1.0930020444767195E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060514,2006-05-14,1.304938730948003E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060515,2006-05-15,1.2748185496808207E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060516,2006-05-16,1.1115930909470203E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060517,2006-05-17,1.3868924783910824E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060518,2006-05-18,8.844622582915508E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060519,2006-05-19,1.150837397736832E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060520,2006-05-20,9.627627668959176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060521,2006-05-21,1.2899638625331574E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060522,2006-05-22,1.2224929945462098E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060523,2006-05-23,1.4232773764209598E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060524,2006-05-24,1.438967070034546E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060525,2006-05-25,9.759482751458262E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060526,2006-05-26,9.219845802517295E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060527,2006-05-27,1.1391953726523672E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060528,2006-05-28,1.2339673403733078E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060529,2006-05-29,1.0746641401866768E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060530,2006-05-30,1.4883460795523484E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060531,2006-05-31,1.3985080717454285E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060601,2006-06-01,1.3612258514900027E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060602,2006-06-02,1.4205729150823953E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060603,2006-06-03,1.6608868713709812E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060604,2006-06-04,1.6272470085006566E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060605,2006-06-05,1.6093068821585465E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060606,2006-06-06,1.780494298230784E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060607,2006-06-07,1.8030616019110766E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060608,2006-06-08,1.858995846238461E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060609,2006-06-09,1.8351985581969426E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060610,2006-06-10,1.7725200833869457E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060611,2006-06-11,1.7356285280942098E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060612,2006-06-12,1.7548412166465477E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060613,2006-06-13,1.7484680321041479E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060614,2006-06-14,1.5871945083902582E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060615,2006-06-15,1.5435999671936105E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060616,2006-06-16,1.5434305808544645E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060617,2006-06-17,1.5138401816565451E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060618,2006-06-18,1.537908087927368E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060619,2006-06-19,1.3880844834706629E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060620,2006-06-20,1.1851282545041309E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060621,2006-06-21,1.2117655493540135E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060622,2006-06-22,1.2182178154623705E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060623,2006-06-23,1.738639520960321E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060624,2006-06-24,1.5404048451396066E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060625,2006-06-25,1.016395020232652E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060626,2006-06-26,1.332220867429454E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060627,2006-06-27,1.3561330546087125E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060628,2006-06-28,1.4159453623780232E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060629,2006-06-29,1.5887593166432824E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060630,2006-06-30,1.714620058480768E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060701,2006-07-01,1.7744622433836656E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060702,2006-07-02,1.8366261752959242E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060703,2006-07-03,1.491107931708861E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060704,2006-07-04,1.5966793495898469E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060705,2006-07-05,1.2210428340633016E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060706,2006-07-06,1.0922778972356941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060707,2006-07-07,1.0889364517899725E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060708,2006-07-08,1.4983575694369352E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060709,2006-07-09,9.491140848264803E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060710,2006-07-10,1.622142840632038E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060711,2006-07-11,1.5523309146994783E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060712,2006-07-12,1.5688498132949283E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060713,2006-07-13,1.5756940858149105E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060714,2006-07-14,1.606408744104205E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060715,2006-07-15,1.6834293317272504E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060716,2006-07-16,1.7392375852330457E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060717,2006-07-17,1.762299488937508E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060718,2006-07-18,1.7125625776568232E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060719,2006-07-19,1.5480087740193781E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060720,2006-07-20,1.5300384464268385E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060721,2006-07-21,1.5711546712358031E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060722,2006-07-22,1.402502845646907E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060723,2006-07-23,1.4720390655512941E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060724,2006-07-24,1.5881705827556367E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060725,2006-07-25,1.5525880365096633E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060726,2006-07-26,1.5614925838510055E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060727,2006-07-27,1.3532811079212523E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060728,2006-07-28,1.2847856762744324E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060729,2006-07-29,1.369553718081645E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060730,2006-07-30,1.2518004883412627E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060731,2006-07-31,1.2120582062302021E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060801,2006-08-01,1.1119668066583285E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060802,2006-08-02,9.487803262674135E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060803,2006-08-03,1.1017148751957049E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060804,2006-08-04,1.008792565772856E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060805,2006-08-05,1.1172306570963574E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060806,2006-08-06,1.2063775329729064E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060807,2006-08-07,1.2918541175249047E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060808,2006-08-08,1.2914020854303201E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060809,2006-08-09,1.2639527162146729E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060810,2006-08-10,1.2365825147019129E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060811,2006-08-11,1.0630522848502234E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060812,2006-08-12,1.0647101609592814E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060813,2006-08-13,8.961555402240307E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060814,2006-08-14,1.0935108222131615E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060815,2006-08-15,1.2275867896841004E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060816,2006-08-16,1.0491623214853346E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060817,2006-08-17,1.0848408565612527E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060818,2006-08-18,1.2811830208689178E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060819,2006-08-19,1.1301405285253305E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060820,2006-08-20,1.173279362589933E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060821,2006-08-21,9.950898136101543E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060822,2006-08-22,1.1126907540531176E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060823,2006-08-23,1.2696275894037477E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060824,2006-08-24,1.083352160550021E13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060825,2006-08-25,9.380409162817586E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060826,2006-08-26,9.53973045100791E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060827,2006-08-27,9.667782980032732E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20060828,2006-08-28,6.72957258473723E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
