system:index,date,soil_temperature_level_1,.geo
20080123,2008-01-23,2.1940950464397496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080124,2008-01-24,2.1918090800672013E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080125,2008-01-25,2.1877858470648897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080126,2008-01-26,2.17697030432997E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080127,2008-01-27,2.1721845245647514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080128,2008-01-28,2.171076231427977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080129,2008-01-29,2.1722089323430568E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080130,2008-01-30,2.175785783651226E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080131,2008-01-31,2.1769767022536236E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080201,2008-02-01,2.1876336891448945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080202,2008-02-02,2.178441099164886E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080203,2008-02-03,2.174503423026322E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080204,2008-02-04,2.1872447133846527E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080205,2008-02-05,2.193355964992494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080206,2008-02-06,2.203328003980116E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080207,2008-02-07,2.193719681195739E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080208,2008-02-08,2.1900097227472797E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080209,2008-02-09,2.1883375852880877E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080210,2008-02-10,2.184801903457604E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080211,2008-02-11,2.1852327449628168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080212,2008-02-12,2.1858231011123553E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080213,2008-02-13,2.1829706863597995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080214,2008-02-14,2.180766971990431E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080215,2008-02-15,2.178050873894599E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080216,2008-02-16,2.1733480521803945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080217,2008-02-17,2.1744669451328427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080218,2008-02-18,2.1777413947981387E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080219,2008-02-19,2.183439571242043E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080220,2008-02-20,2.1965201804221702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080221,2008-02-21,2.2057521973219067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080222,2008-02-22,2.2096002532380685E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080223,2008-02-23,2.2116036679106146E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080224,2008-02-24,2.2124636096254933E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080225,2008-02-25,2.217149820695334E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080226,2008-02-26,2.21809548598607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080227,2008-02-27,2.214901945507244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080228,2008-02-28,2.21771340127651E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080229,2008-02-29,2.2238963756772554E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080301,2008-03-01,2.2253577762786222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080302,2008-03-02,2.2230781970529717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080303,2008-03-03,2.2155235356242895E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080304,2008-03-04,2.1953807847854948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080305,2008-03-05,2.185015255004652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080306,2008-03-06,2.1831342434928948E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080307,2008-03-07,2.191676351317103E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080308,2008-03-08,2.197833391482407E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080309,2008-03-09,2.200302652880717E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080310,2008-03-10,2.196667995724097E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080311,2008-03-11,2.2070833587894E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080312,2008-03-12,2.2172951323502064E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080313,2008-03-13,2.2132880101021355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080314,2008-03-14,2.2213757706099638E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080315,2008-03-15,2.2258372931267998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080316,2008-03-16,2.2214896327361888E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080317,2008-03-17,2.2142022854515463E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080318,2008-03-18,2.2038265463588426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080319,2008-03-19,2.193554407903743E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080320,2008-03-20,2.1910055131804562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080321,2008-03-21,2.195389646682701E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080322,2008-03-22,2.19035061413011E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080323,2008-03-23,2.1831799293815356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080324,2008-03-24,2.1835799221355855E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080325,2008-03-25,2.1906788822519922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080326,2008-03-26,2.1964897138072228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080327,2008-03-27,2.197274107968821E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080328,2008-03-28,2.1995703208943015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080329,2008-03-29,2.212410420072036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080330,2008-03-30,2.2161062772586983E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080331,2008-03-31,2.2128622575669092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080401,2008-04-01,2.2147390931316647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080402,2008-04-02,2.2240286090694183E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080403,2008-04-03,2.2248266163273406E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080404,2008-04-04,2.2220711088467348E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080405,2008-04-05,2.218226368442105E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080406,2008-04-06,2.2095860900458387E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080407,2008-04-07,2.199022322530626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080408,2008-04-08,2.201746690780271E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080409,2008-04-09,2.2119116405998075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080410,2008-04-10,2.2182578477282906E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080411,2008-04-11,2.2152308947066075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080412,2008-04-12,2.2150603538755274E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080413,2008-04-13,2.218496274547537E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080414,2008-04-14,2.214994361196494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080415,2008-04-15,2.211970005660067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080416,2008-04-16,2.2116578685287076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080417,2008-04-17,2.2119838936858085E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080418,2008-04-18,2.219068436873438E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080419,2008-04-19,2.2287198374858183E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080420,2008-04-20,2.2313124971124905E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080421,2008-04-21,2.231727961841972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080422,2008-04-22,2.2330130447322118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080423,2008-04-23,2.2357225042627352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080424,2008-04-24,2.2384060619333497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080425,2008-04-25,2.242167812856427E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080426,2008-04-26,2.2507375969014904E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080427,2008-04-27,2.259098843828788E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080428,2008-04-28,2.244406169450254E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080429,2008-04-29,2.2351857884051335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080430,2008-04-30,2.2318778444279638E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080501,2008-05-01,2.2342066090027624E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080502,2008-05-02,2.245001329577858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080503,2008-05-03,2.2633724017290193E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080504,2008-05-04,2.2726152670243847E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080505,2008-05-05,2.2671584053539962E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080506,2008-05-06,2.2677834810400957E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080507,2008-05-07,2.2715997857523462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080508,2008-05-08,2.273669554637237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080509,2008-05-09,2.2707541115859836E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080510,2008-05-10,2.277545876711314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080511,2008-05-11,2.2791038337580067E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080512,2008-05-12,2.276442248986463E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080513,2008-05-13,2.277643138215489E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080514,2008-05-14,2.2769078433952272E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080515,2008-05-15,2.272122070158608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080516,2008-05-16,2.269297391657015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080517,2008-05-17,2.2657032359535384E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080518,2008-05-18,2.2618919929379296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080519,2008-05-19,2.2571957494070312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080520,2008-05-20,2.2586164460373557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080521,2008-05-21,2.2621041397733808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
