system:index,date,surface_pressure,.geo
20010929,2001-09-29,7.676018186729797E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20010930,2001-09-30,7.689035775571202E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011001,2001-10-01,7.684605810737598E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011002,2001-10-02,7.6780725132361E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011003,2001-10-03,7.694256389196672E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011004,2001-10-04,7.70820686636851E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011005,2001-10-05,7.659809839807306E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011006,2001-10-06,7.656140626222589E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011007,2001-10-07,7.641923964866383E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011008,2001-10-08,7.656069005034525E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011009,2001-10-09,7.697768822796231E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011010,2001-10-10,7.778153408530792E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011011,2001-10-11,7.801650502507674E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011012,2001-10-12,7.766607381802557E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011013,2001-10-13,7.744354875051942E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011014,2001-10-14,7.723500513671906E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011015,2001-10-15,7.711307888472118E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011016,2001-10-16,7.762989974619383E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011017,2001-10-17,7.70977324358294E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011018,2001-10-18,7.677384108102995E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011019,2001-10-19,7.644136140017778E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011020,2001-10-20,7.605546468431955E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011021,2001-10-21,7.63900005692427E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011022,2001-10-22,7.68633601651229E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011023,2001-10-23,7.714674126614728E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011024,2001-10-24,7.766656365543768E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011025,2001-10-25,7.775403547911392E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011026,2001-10-26,7.731612570094824E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011027,2001-10-27,7.732162979563873E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011028,2001-10-28,7.764805518552887E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011029,2001-10-29,7.785632333581339E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011030,2001-10-30,7.76176387188565E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011031,2001-10-31,7.77424432473924E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011101,2001-11-01,7.839179052394902E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011102,2001-11-02,7.846356707535889E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011103,2001-11-03,7.807926763628867E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011104,2001-11-04,7.760733955244174E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011105,2001-11-05,7.754877892892297E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011106,2001-11-06,7.739009978096295E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011107,2001-11-07,7.713525068351608E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011108,2001-11-08,7.63711508614006E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011109,2001-11-09,7.689939468206937E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011110,2001-11-10,7.761348532437958E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011111,2001-11-11,7.73593812219196E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011112,2001-11-12,7.69646781273154E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011113,2001-11-13,7.687548941708728E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011114,2001-11-14,7.759381277727295E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011115,2001-11-15,7.802914169666435E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011116,2001-11-16,7.82152781612272E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011117,2001-11-17,7.794088692462277E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011118,2001-11-18,7.738274110236499E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011119,2001-11-19,7.735152149362418E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011120,2001-11-20,7.791316232834605E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011121,2001-11-21,7.815716523344354E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011122,2001-11-22,7.777210987046188E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011123,2001-11-23,7.767068320610269E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011124,2001-11-24,7.769923746090765E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011125,2001-11-25,7.734845274037805E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011126,2001-11-26,7.683578338304938E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011127,2001-11-27,7.69010690267229E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011128,2001-11-28,7.732529898740547E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011129,2001-11-29,7.749898912290408E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011130,2001-11-30,7.715110501096606E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011201,2001-12-01,7.72859637112328E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011202,2001-12-02,7.74856554669755E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011203,2001-12-03,7.746951640935901E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011204,2001-12-04,7.740904533572159E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011205,2001-12-05,7.763908992258403E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011206,2001-12-06,7.799179605908446E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011207,2001-12-07,7.810264918513913E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011208,2001-12-08,7.82101294501745E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011209,2001-12-09,7.823458357421541E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011210,2001-12-10,7.831259026591621E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011211,2001-12-11,7.81724741935465E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011212,2001-12-12,7.768011346179408E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011213,2001-12-13,7.751465263381902E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011214,2001-12-14,7.776337732433905E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011215,2001-12-15,7.78439697911608E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011216,2001-12-16,7.785025209400189E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011217,2001-12-17,7.811768356055692E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011218,2001-12-18,7.818618544079852E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011219,2001-12-19,7.802087120118625E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011220,2001-12-20,7.772458100031581E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011221,2001-12-21,7.737390448244662E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011222,2001-12-22,7.6775496611318E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011223,2001-12-23,7.705100930624799E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011224,2001-12-24,7.714457510585493E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011225,2001-12-25,7.649352552334618E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011226,2001-12-26,7.661184284115205E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227,2001-12-27,7.697771285779845E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011228,2001-12-28,7.688653716406042E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011229,2001-12-29,7.624135269767241E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011230,2001-12-30,7.670520427600456E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011231,2001-12-31,7.76905760856264E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020101,2002-01-01,7.831350198150677E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020102,2002-01-02,7.792636388636868E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020103,2002-01-03,7.75094410546288E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020104,2002-01-04,7.793588169186386E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020105,2002-01-05,7.837729236892087E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020106,2002-01-06,7.83191349756974E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020107,2002-01-07,7.786949351043604E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020108,2002-01-08,7.793989380013234E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020109,2002-01-09,7.834470862861253E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020110,2002-01-10,7.826106901422885E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020111,2002-01-11,7.81903363764301E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020112,2002-01-12,7.813390186633588E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020113,2002-01-13,7.784502520120274E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020114,2002-01-14,7.773911410738086E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020115,2002-01-15,7.725769040643686E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020116,2002-01-16,7.751072813236615E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020117,2002-01-17,7.750175204333937E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020118,2002-01-18,7.745950541959232E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020119,2002-01-19,7.745961038694363E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020120,2002-01-20,7.763643834696805E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020121,2002-01-21,7.715114289618454E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020122,2002-01-22,7.68802061262017E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020123,2002-01-23,7.620959175454918E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020124,2002-01-24,7.645042435619713E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020125,2002-01-25,7.739810136103577E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020126,2002-01-26,7.730075337925694E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020127,2002-01-27,7.729582095579083E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020128,2002-01-28,7.782885619849634E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020129,2002-01-29,7.789584503344601E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020130,2002-01-30,7.747228083252429E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020131,2002-01-31,7.747953659215704E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020201,2002-02-01,7.759592822447386E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020202,2002-02-02,7.755193123154262E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020203,2002-02-03,7.716328946873085E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020204,2002-02-04,7.742442111419153E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020205,2002-02-05,7.66627858159369E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020206,2002-02-06,7.646872259897357E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020207,2002-02-07,7.747233986891342E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020208,2002-02-08,7.770937172587886E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020209,2002-02-09,7.719812861986356E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020210,2002-02-10,7.72127433979508E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020211,2002-02-11,7.715384934194312E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020212,2002-02-12,7.737033889728201E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020213,2002-02-13,7.717513225028891E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020214,2002-02-14,7.697931851461887E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020215,2002-02-15,7.745481890976654E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020216,2002-02-16,7.754113505225516E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020217,2002-02-17,7.739546492793015E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020218,2002-02-18,7.758228104291245E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020219,2002-02-19,7.787326590759755E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020220,2002-02-20,7.673014957439685E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020221,2002-02-21,7.704832181549324E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020222,2002-02-22,7.69870532377981E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020223,2002-02-23,7.681399287095685E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020224,2002-02-24,7.70656827214551E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020225,2002-02-25,7.678893448439494E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020226,2002-02-26,7.645233263146533E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020227,2002-02-27,7.641703246233774E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020228,2002-02-28,7.645648516170273E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020301,2002-03-01,7.637567698517676E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020302,2002-03-02,7.664592944895653E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020303,2002-03-03,7.71570111382432E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020304,2002-03-04,7.701624937254123E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020305,2002-03-05,7.666691176361707E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020306,2002-03-06,7.686235660515236E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020307,2002-03-07,7.745308251402295E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020308,2002-03-08,7.758904631011562E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020309,2002-03-09,7.721201422754538E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020310,2002-03-10,7.720749141624724E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020311,2002-03-11,7.701258824771692E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020312,2002-03-12,7.680476729791783E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020313,2002-03-13,7.65590457210603E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020314,2002-03-14,7.613888892675319E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020315,2002-03-15,7.645804957569232E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020316,2002-03-16,7.666046411144516E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020317,2002-03-17,7.66189558709816E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020318,2002-03-18,7.646884229223863E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020319,2002-03-19,7.679819637168272E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020320,2002-03-20,7.745985439288676E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020321,2002-03-21,7.765039138356538E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020322,2002-03-22,7.781499706481967E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020323,2002-03-23,7.784734749278246E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020324,2002-03-24,7.786161130884647E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020325,2002-03-25,7.769927452761438E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020326,2002-03-26,7.770107486715291E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020327,2002-03-27,7.767291434151468E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020328,2002-03-28,7.744763119084857E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020329,2002-03-29,7.734930743052814E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020330,2002-03-30,7.74367727654233E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020331,2002-03-31,7.723114618125494E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020401,2002-04-01,7.697674296747322E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020402,2002-04-02,7.66551875082626E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020403,2002-04-03,7.617554236671677E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020404,2002-04-04,7.62135960950495E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020405,2002-04-05,7.613234871152327E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020406,2002-04-06,7.621913754869398E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020407,2002-04-07,7.661925466896803E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020408,2002-04-08,7.686959671716364E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020409,2002-04-09,7.686505216204068E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020410,2002-04-10,7.639114341153078E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020411,2002-04-11,7.587835579429355E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020412,2002-04-12,7.576037402980145E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020413,2002-04-13,7.60989735589856E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020414,2002-04-14,7.667636542383423E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020415,2002-04-15,7.69349043235697E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020416,2002-04-16,7.706903623587207E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020417,2002-04-17,7.704119702406744E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020418,2002-04-18,7.72129361068454E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020419,2002-04-19,7.748899053897557E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020420,2002-04-20,7.787972276382404E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020421,2002-04-21,7.815170203008925E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020422,2002-04-22,7.815883774784135E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020423,2002-04-23,7.808265437395355E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020424,2002-04-24,7.780409005090416E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020425,2002-04-25,7.750165690237126E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020426,2002-04-26,7.697158464881348E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020427,2002-04-27,7.702235252131873E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020428,2002-04-28,7.646618377701178E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020429,2002-04-29,7.681423759605658E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020430,2002-04-30,7.668088871142854E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020501,2002-05-01,7.649055219497574E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020502,2002-05-02,7.650019774904707E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020503,2002-05-03,7.68097576021066E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020504,2002-05-04,7.70509886104493E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020505,2002-05-05,7.722586447652173E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020506,2002-05-06,7.725950781405838E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020507,2002-05-07,7.700431032101904E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20020508,2002-05-08,7.652995838191548E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
