system:index,date,u_component_of_wind_10m,.geo
20040705,2004-07-05,1046816.2370213566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040706,2004-07-06,-1026593.161693378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040707,2004-07-07,-490904.1876990072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040708,2004-07-08,1843010.0465266297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040709,2004-07-09,2699891.4486395335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040710,2004-07-10,1504892.2000687863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040711,2004-07-11,2179550.536535693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040712,2004-07-12,1723463.920595328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040713,2004-07-13,1178397.383736203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040714,2004-07-14,1212510.7110138892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040715,2004-07-15,1067609.1450015907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040716,2004-07-16,-116894.65074557744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040717,2004-07-17,334368.1219758723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040718,2004-07-18,682659.9078348373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040719,2004-07-19,-420879.9290602817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040720,2004-07-20,478964.55990630115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040721,2004-07-21,51998.39392200906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040722,2004-07-22,-545420.0559736802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040723,2004-07-23,822172.7071818134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040724,2004-07-24,398548.1744127885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040725,2004-07-25,1034258.5434286608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040726,2004-07-26,1299783.787531807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040727,2004-07-27,-217802.03333826718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040728,2004-07-28,-1099779.5185142178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040729,2004-07-29,327368.9202438415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040730,2004-07-30,563928.5898376289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040731,2004-07-31,-256176.65136669547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040801,2004-08-01,-895242.0409175783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040802,2004-08-02,-331529.5550581455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040803,2004-08-03,873679.8033687118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040804,2004-08-04,607972.4034148515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040805,2004-08-05,1024628.5770888563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040806,2004-08-06,631600.8064530629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040807,2004-08-07,-785930.8185750353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040808,2004-08-08,-943146.4303856095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040809,2004-08-09,-483634.6995407361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040810,2004-08-10,286600.5048434811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040811,2004-08-11,-17597.64049806461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040812,2004-08-12,1189621.2552937176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040813,2004-08-13,2746757.0940043847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040814,2004-08-14,1335710.455360706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040815,2004-08-15,-227046.5766510284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040816,2004-08-16,789928.6171438294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040817,2004-08-17,-228791.61875132233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040818,2004-08-18,207803.68350551854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040819,2004-08-19,1442423.4896876414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040820,2004-08-20,2344440.561847617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040821,2004-08-21,1991726.469335822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040822,2004-08-22,-834855.2315961919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040823,2004-08-23,357107.2060073564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040824,2004-08-24,2260925.3638168424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040825,2004-08-25,2589387.159383521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040826,2004-08-26,2099894.8308373196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040827,2004-08-27,1694272.2932797056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040828,2004-08-28,1318286.434408227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040829,2004-08-29,1449506.3142924274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040830,2004-08-30,2050695.706974679,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040831,2004-08-31,523724.040376071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040901,2004-09-01,-902402.3725564035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040902,2004-09-02,-688825.8908803969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040903,2004-09-03,-407251.8693912998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040904,2004-09-04,-1179952.2986857705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040905,2004-09-05,-1855718.159981711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040906,2004-09-06,-1802679.0151900705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040907,2004-09-07,-2077320.8364923508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040908,2004-09-08,-2045367.2040782035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040909,2004-09-09,-1627764.060864719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040910,2004-09-10,316368.4570221716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040911,2004-09-11,1400543.770475074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040912,2004-09-12,1662303.0489362422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040913,2004-09-13,1305777.830594381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040914,2004-09-14,1795437.953195641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040915,2004-09-15,1485000.7099184736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040916,2004-09-16,-50268.564594549745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040917,2004-09-17,-192122.93617762692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040918,2004-09-18,880090.9768585032,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040919,2004-09-19,1274336.873262231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040920,2004-09-20,1974484.913096291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040921,2004-09-21,2455901.496645061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040922,2004-09-22,2461485.838883003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040923,2004-09-23,2817890.2190721394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040924,2004-09-24,1122591.2509654982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040925,2004-09-25,1009831.6539845392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040926,2004-09-26,1132348.8331833775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040927,2004-09-27,1046922.33136064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040928,2004-09-28,712748.5321121764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040929,2004-09-29,328811.30262894364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040930,2004-09-30,569962.4117496245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041001,2004-10-01,1004713.5673353049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041002,2004-10-02,1237630.0289863446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041003,2004-10-03,95533.32156496984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041004,2004-10-04,382405.6715305384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041005,2004-10-05,727744.1762491104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041006,2004-10-06,1004637.2113818335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041007,2004-10-07,-285682.52718092664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041008,2004-10-08,-1508461.446406458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041009,2004-10-09,-1671828.4171258414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041010,2004-10-10,-1187502.1979676841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041011,2004-10-11,-835270.0224613291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041012,2004-10-12,430065.1013949185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041013,2004-10-13,581821.4686046556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041014,2004-10-14,1585694.495115327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041015,2004-10-15,2137111.7638152535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041016,2004-10-16,1627701.5851462253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041017,2004-10-17,2055226.7994136694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041018,2004-10-18,256407.75792068604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041019,2004-10-19,-1026651.2744521084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041020,2004-10-20,21017.9855665777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041021,2004-10-21,1426470.6308503523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041022,2004-10-22,106962.82528963969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041023,2004-10-23,158357.04361393573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041024,2004-10-24,265509.9586686596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041025,2004-10-25,1358695.6360455265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041026,2004-10-26,459142.0529498051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041027,2004-10-27,-1388548.2548802053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041028,2004-10-28,-519120.2005136853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041029,2004-10-29,-233575.88081982685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041030,2004-10-30,-774423.9684340425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041031,2004-10-31,-1274930.2071251073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041101,2004-11-01,-1174927.488680735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041102,2004-11-02,-811262.1164506687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041103,2004-11-03,-721665.2949567228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041104,2004-11-04,87503.19422199065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041105,2004-11-05,146799.666965723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041106,2004-11-06,608519.5808335561,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041107,2004-11-07,309930.5708109623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041108,2004-11-08,268204.63990352396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041109,2004-11-09,287196.4604850814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041110,2004-11-10,678683.2169496414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041111,2004-11-11,-439673.1771774349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041112,2004-11-12,252269.79853921878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041113,2004-11-13,-110157.78880072446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041114,2004-11-14,-318120.83977942314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041115,2004-11-15,427443.4489123616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041116,2004-11-16,1197600.992726099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041117,2004-11-17,1525931.9213707065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041118,2004-11-18,2339292.1941662105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041119,2004-11-19,2001629.5791729894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041120,2004-11-20,959501.4178820006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041121,2004-11-21,324334.78136809473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041122,2004-11-22,1459931.6412359753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041123,2004-11-23,752690.9157958099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041124,2004-11-24,-1012329.4635160537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041125,2004-11-25,-440772.145891943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041126,2004-11-26,706578.3853613248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041127,2004-11-27,196597.12318340127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041128,2004-11-28,463636.0053896924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041129,2004-11-29,181883.0225318723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041130,2004-11-30,-459450.94157033827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041201,2004-12-01,-1415622.9979214533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041202,2004-12-02,-1157376.9037744016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041203,2004-12-03,-186105.9107000674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041204,2004-12-04,-585446.4622097207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041205,2004-12-05,-214863.39128393194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041206,2004-12-06,-625764.8369448088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041207,2004-12-07,-860318.3256116877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041208,2004-12-08,-1059911.0653796475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041209,2004-12-09,-956858.2017577802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041210,2004-12-10,-258378.47008202423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041211,2004-12-11,-1028844.0373459981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041212,2004-12-12,-1348931.9599371562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041213,2004-12-13,-880992.510562038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041214,2004-12-14,-642579.2629203538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041215,2004-12-15,-311816.84029469354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041216,2004-12-16,1182632.6048636262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041217,2004-12-17,3334195.924813293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041218,2004-12-18,2225227.224094496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041219,2004-12-19,973683.0407233993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041220,2004-12-20,-59559.71273365017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041221,2004-12-21,309832.37088545534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041222,2004-12-22,1379862.057513549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041223,2004-12-23,2336625.4069489758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041224,2004-12-24,2202441.878562512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041225,2004-12-25,1543852.544243162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041226,2004-12-26,564687.5400516245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041227,2004-12-27,915102.6426984834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041228,2004-12-28,1983500.956098156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041229,2004-12-29,1265219.0708161972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041230,2004-12-30,897768.2904121085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20041231,2004-12-31,1496524.2057296322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050101,2005-01-01,1677516.1866593643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050102,2005-01-02,2427887.7717434894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050103,2005-01-03,1159972.480400505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050104,2005-01-04,723585.6706465861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050105,2005-01-05,1457464.6471497337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050106,2005-01-06,1612598.6581459146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050107,2005-01-07,709467.0427070896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050108,2005-01-08,1601412.1495851227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050109,2005-01-09,522332.8325159085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050110,2005-01-10,535854.684511265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050111,2005-01-11,583767.3755340236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050112,2005-01-12,1099721.1879343363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050113,2005-01-13,429957.7766454311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050114,2005-01-14,-858970.3362801631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050115,2005-01-15,-1286123.4633691004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050116,2005-01-16,-148846.89494893717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050117,2005-01-17,877761.9359730778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050118,2005-01-18,3358987.5583440857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050119,2005-01-19,2327890.6954838093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050120,2005-01-20,3370343.641869036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050121,2005-01-21,3152978.347390346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050122,2005-01-22,1290479.7138307823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050123,2005-01-23,-19063.400366004607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050124,2005-01-24,484722.477277864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050125,2005-01-25,-264044.5638296192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050126,2005-01-26,-1403901.9520606874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050127,2005-01-27,-126024.62238878991,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050128,2005-01-28,513354.52930416836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050129,2005-01-29,-707975.046876024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050130,2005-01-30,290410.38944215764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050131,2005-01-31,1120394.1206128097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050201,2005-02-01,892532.8702292938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050202,2005-02-02,826378.4898741534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050203,2005-02-03,-56248.50531088005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050204,2005-02-04,-826229.9311154198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050205,2005-02-05,-430471.19449557085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050206,2005-02-06,-1380387.439466584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050207,2005-02-07,-1340051.2951370212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050208,2005-02-08,-808834.4598988818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050209,2005-02-09,387402.7191078196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050210,2005-02-10,1790654.4159351531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050211,2005-02-11,2353233.45119785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050212,2005-02-12,3747577.3693480464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050213,2005-02-13,3440646.004565367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050214,2005-02-14,2024409.8944052153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050215,2005-02-15,144170.9879670357,"{""type"":""MultiPoint"",""coordinates"":[]}"
