system:index,date,temperature_2m,.geo
20071231,2007-12-31,2.172807360050365E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080101,2008-01-01,2.1638582627452016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080102,2008-01-02,2.1616743789998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080103,2008-01-03,2.1789977991788238E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080104,2008-01-04,2.193540870665419E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080105,2008-01-05,2.208102423639558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080106,2008-01-06,2.2145842515623412E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080107,2008-01-07,2.2144095145588484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080108,2008-01-08,2.191817659716789E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080109,2008-01-09,2.2043937544236374E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080110,2008-01-10,2.2105823366569373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080111,2008-01-11,2.2146596804691973E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080112,2008-01-12,2.1879760490798122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080113,2008-01-13,2.187216819899639E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080114,2008-01-14,2.2006312654416436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080115,2008-01-15,2.2048801124312073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080116,2008-01-16,2.2009607246776053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080117,2008-01-17,2.2071875803791046E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080118,2008-01-18,2.2256381890305525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080119,2008-01-19,2.2267568326181084E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080120,2008-01-20,2.214855335621143E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080121,2008-01-21,2.207550781674899E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080122,2008-01-22,2.207455099767818E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080123,2008-01-23,2.1927316752539897E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080124,2008-01-24,2.195577384274388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080125,2008-01-25,2.1847334476290205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080126,2008-01-26,2.1772336508933204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080127,2008-01-27,2.17727947997222E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080128,2008-01-28,2.1768489290834785E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080129,2008-01-29,2.1756320313383347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080130,2008-01-30,2.1748401583612642E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080131,2008-01-31,2.175219282335462E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080201,2008-02-01,2.1928729573222107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080202,2008-02-02,2.170151041884286E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080203,2008-02-03,2.178982098663432E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080204,2008-02-04,2.1903315042414665E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080205,2008-02-05,2.2045718295152488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080206,2008-02-06,2.213807795760092E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080207,2008-02-07,2.1943779741938195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080208,2008-02-08,2.1969926231671792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080209,2008-02-09,2.1934854645522434E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080210,2008-02-10,2.1889467189659587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080211,2008-02-11,2.1891067576265746E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080212,2008-02-12,2.1895525821208048E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080213,2008-02-13,2.1849501251166397E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080214,2008-02-14,2.181082713368382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080215,2008-02-15,2.1751595937359178E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080216,2008-02-16,2.1690027856846786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080217,2008-02-17,2.1760549426853302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080218,2008-02-18,2.1812086389517355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080219,2008-02-19,2.1912460733248657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080220,2008-02-20,2.2071521373760703E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080221,2008-02-21,2.2138682971560153E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080222,2008-02-22,2.2182578488702726E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080223,2008-02-23,2.2187635593466797E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080224,2008-02-24,2.2225514494961557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080225,2008-02-25,2.2240039037599844E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080226,2008-02-26,2.2256687704413304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080227,2008-02-27,2.2163875173253572E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080228,2008-02-28,2.224923599812637E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080229,2008-02-29,2.2309041778228366E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080301,2008-03-01,2.2298660498930615E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080302,2008-03-02,2.22705767338433E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080303,2008-03-03,2.2119431308543777E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080304,2008-03-04,2.1793592241264415E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080305,2008-03-05,2.1677907034037834E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080306,2008-03-06,2.1746080782757476E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080307,2008-03-07,2.1899428796919313E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080308,2008-03-08,2.1971610116436562E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080309,2008-03-09,2.2008542847181737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080310,2008-03-10,2.1964490584073472E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080311,2008-03-11,2.21588043055269E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080312,2008-03-12,2.2232480171808472E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080313,2008-03-13,2.2158360880257156E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080314,2008-03-14,2.2299593458978832E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080315,2008-03-15,2.2355869510942343E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080316,2008-03-16,2.2205935647908527E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080317,2008-03-17,2.2083528618642944E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080318,2008-03-18,2.1924651731966963E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080319,2008-03-19,2.1809769836138055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080320,2008-03-20,2.1811577902228713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080321,2008-03-21,2.1916908143362018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080322,2008-03-22,2.1769220010220504E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080323,2008-03-23,2.1653658801225767E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080324,2008-03-24,2.1724519776178437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080325,2008-03-25,2.1856786396010166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080326,2008-03-26,2.1960927268782216E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080327,2008-03-27,2.1925866673086107E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080328,2008-03-28,2.2042673600662443E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080329,2008-03-29,2.219381092831965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080330,2008-03-30,2.2236337054821837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080331,2008-03-31,2.2114657006794932E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080401,2008-04-01,2.2178476527395713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080402,2008-04-02,2.227550403260001E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080403,2008-04-03,2.2243828997758234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080404,2008-04-04,2.2173855340222657E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080405,2008-04-05,2.2148271428543964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080406,2008-04-06,2.1941682767558402E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080407,2008-04-07,2.1822823469466054E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080408,2008-04-08,2.1991484658155066E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080409,2008-04-09,2.2148221984249145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080410,2008-04-10,2.219171551132751E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080411,2008-04-11,2.2110864343236235E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080412,2008-04-12,2.2115990150238794E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080413,2008-04-13,2.2159325063599974E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080414,2008-04-14,2.2062939963582614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080415,2008-04-15,2.2019486048987606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080416,2008-04-16,2.2062817401282388E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080417,2008-04-17,2.2093167416365033E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080418,2008-04-18,2.2216380522943258E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080419,2008-04-19,2.232245126956121E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080420,2008-04-20,2.2353276241863352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080421,2008-04-21,2.2317292538074493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080422,2008-04-22,2.2335770142844486E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080423,2008-04-23,2.2372311671729857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080424,2008-04-24,2.2392169461758852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080425,2008-04-25,2.2421993268669435E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080426,2008-04-26,2.2580152649418885E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080427,2008-04-27,2.267113848157335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080428,2008-04-28,2.2375146413935608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080429,2008-04-29,2.2294286179493475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080430,2008-04-30,2.227009629740035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080501,2008-05-01,2.2305930917374608E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080502,2008-05-02,2.24865196418347E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080503,2008-05-03,2.2752296766377735E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080504,2008-05-04,2.2819068924652684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080505,2008-05-05,2.269439971183145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080506,2008-05-06,2.269373964906879E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080507,2008-05-07,2.2774386781277305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080508,2008-05-08,2.2784440934885713E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080509,2008-05-09,2.274888591811911E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080510,2008-05-10,2.284551379755644E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080511,2008-05-11,2.2811551120666862E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080512,2008-05-12,2.27418263068595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080513,2008-05-13,2.2773491440127513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080514,2008-05-14,2.2756667908338934E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080515,2008-05-15,2.2669431767664057E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080516,2008-05-16,2.2640307995301425E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080517,2008-05-17,2.2582979222017947E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080518,2008-05-18,2.2528524668195772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080519,2008-05-19,2.2505418550621617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080520,2008-05-20,2.2542832822211444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080521,2008-05-21,2.2597064495022315E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080522,2008-05-22,2.2631991446943656E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080523,2008-05-23,2.2695137254954705E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080524,2008-05-24,2.2727162298527738E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080525,2008-05-25,2.272109360113292E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080526,2008-05-26,2.280757233849024E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080527,2008-05-27,2.2818742450735164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080528,2008-05-28,2.28207363904451E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080529,2008-05-29,2.2802685531905025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080530,2008-05-30,2.2808354414373487E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080531,2008-05-31,2.2773652897347632E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080601,2008-06-01,2.2814486091314918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080602,2008-06-02,2.2787365436684242E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080603,2008-06-03,2.2684471223795688E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080604,2008-06-04,2.2634062078462255E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080605,2008-06-05,2.260895722303852E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080606,2008-06-06,2.2553318497657982E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080607,2008-06-07,2.251649095709964E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080608,2008-06-08,2.2682264172263002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080609,2008-06-09,2.288364811664271E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080610,2008-06-10,2.2933786971731305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080611,2008-06-11,2.2832102965690798E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080612,2008-06-12,2.2673807532375252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080613,2008-06-13,2.2529284863716856E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080614,2008-06-14,2.2548913079118204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080615,2008-06-15,2.2543942518496233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080616,2008-06-16,2.2613145168282306E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080617,2008-06-17,2.2706851066872168E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080618,2008-06-18,2.276523850372891E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080619,2008-06-19,2.287027912212386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080620,2008-06-20,2.295500466124044E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080621,2008-06-21,2.3143996184165314E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080622,2008-06-22,2.3209213581348354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080623,2008-06-23,2.3090412809930763E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080624,2008-06-24,2.319367380371135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080625,2008-06-25,2.3089214904950437E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080626,2008-06-26,2.303054843024965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080627,2008-06-27,2.297459747810495E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080628,2008-06-28,2.3034268435143182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080629,2008-06-29,2.3100367088968575E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080630,2008-06-30,2.3081205292575163E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080701,2008-07-01,2.323010247846699E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080702,2008-07-02,2.309825376846025E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080703,2008-07-03,2.2817987893489793E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080704,2008-07-04,2.286397671538351E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080705,2008-07-05,2.30072496994686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080706,2008-07-06,2.281916473641233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080707,2008-07-07,2.276393148788244E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080708,2008-07-08,2.2780550136608827E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080709,2008-07-09,2.292020445769116E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080710,2008-07-10,2.3085561976283205E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080711,2008-07-11,2.2968327790210915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080712,2008-07-12,2.2822286353054237E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080713,2008-07-13,2.2703939815777367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080714,2008-07-14,2.2763556938211647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080715,2008-07-15,2.2956993472087133E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080716,2008-07-16,2.2996196359774137E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080717,2008-07-17,2.2918404071598065E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080718,2008-07-18,2.291601832789641E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080719,2008-07-19,2.304278691338423E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080720,2008-07-20,2.289922801261847E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080721,2008-07-21,2.2759528256866995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080722,2008-07-22,2.2822724156922436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080723,2008-07-23,2.303345308888979E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080724,2008-07-24,2.3158899095846787E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080725,2008-07-25,2.3120200807144344E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080726,2008-07-26,2.3087229064616686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080727,2008-07-27,2.317917780410772E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080728,2008-07-28,2.3245609805006796E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080729,2008-07-29,2.3142856773424664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080730,2008-07-30,2.3283863195541418E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080731,2008-07-31,2.3381208556239945E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080801,2008-08-01,2.307898594222325E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080802,2008-08-02,2.3025666867254227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080803,2008-08-03,2.3141237337658054E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080804,2008-08-04,2.31027915009318E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080805,2008-08-05,2.3187599564006978E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080806,2008-08-06,2.3329892372555614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080807,2008-08-07,2.3119682040263933E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080808,2008-08-08,2.2931269144072658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080809,2008-08-09,2.293160566647052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080810,2008-08-10,2.303567064348725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080811,2008-08-11,2.295806401454714E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080812,2008-08-12,2.298088938523398E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20080813,2008-08-13,2.2858316994342744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
