system:index,date,evaporation_from_open_water_surfaces_excluding_oceans_sum,.geo
19990626,1999-06-26,-244.90064512062114,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990627,1999-06-27,-239.77476479075347,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990628,1999-06-28,-339.7042126767796,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990629,1999-06-29,-302.60140704985423,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990630,1999-06-30,-314.9211762847177,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990701,1999-07-01,-389.21946650596726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990702,1999-07-02,-486.2800298655171,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990703,1999-07-03,-399.0286159256286,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990704,1999-07-04,-267.3013680134418,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990705,1999-07-05,-228.85058802235523,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990706,1999-07-06,-230.8849282162884,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990707,1999-07-07,-282.93430090168243,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990708,1999-07-08,-396.81174085281896,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990709,1999-07-09,-471.97447689973797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990710,1999-07-10,-352.8948168598138,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990711,1999-07-11,-291.55048065028166,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990712,1999-07-12,-320.6511132874949,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990713,1999-07-13,-263.42048033763496,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990714,1999-07-14,-355.40797203229914,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990715,1999-07-15,-318.1096746746722,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990716,1999-07-16,-369.64475907161665,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990717,1999-07-17,-424.2933624650062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990718,1999-07-18,-342.7400084821622,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990719,1999-07-19,-278.26262039762,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990720,1999-07-20,-346.60787241001606,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990721,1999-07-21,-330.5640761384781,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990722,1999-07-22,-312.68225787435244,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990723,1999-07-23,-309.5414678489476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990724,1999-07-24,-398.58429830558384,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990725,1999-07-25,-409.23085363013956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990726,1999-07-26,-397.04754320965725,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990727,1999-07-27,-305.6446539038642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990728,1999-07-28,-225.4698325038558,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990729,1999-07-29,-299.97571178996105,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990730,1999-07-30,-317.4978146973008,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990731,1999-07-31,-286.70637190138757,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990801,1999-08-01,-330.5997212634746,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990802,1999-08-02,-282.8374949450308,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990803,1999-08-03,-295.8833278138132,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990804,1999-08-04,-284.12950996584465,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990805,1999-08-05,-316.30018883130697,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990806,1999-08-06,-299.49948000919755,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990807,1999-08-07,-414.62098297358204,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990808,1999-08-08,-391.88388361554985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990809,1999-08-09,-363.67349848662843,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990810,1999-08-10,-327.6273408578438,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990811,1999-08-11,-305.6304624395435,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990812,1999-08-12,-300.1469494037127,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990813,1999-08-13,-333.33343731621255,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990814,1999-08-14,-267.7141651070404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990815,1999-08-15,-291.9737587407199,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990816,1999-08-16,-185.23587059852724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990817,1999-08-17,-252.4097734855414,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990818,1999-08-18,-320.45231707476967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990819,1999-08-19,-324.6209814582703,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990820,1999-08-20,-320.28482443693605,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990821,1999-08-21,-381.62098848131126,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990822,1999-08-22,-389.1678304446708,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990823,1999-08-23,-294.29901674108106,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990824,1999-08-24,-344.1510619658642,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990825,1999-08-25,-335.24697954468394,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990826,1999-08-26,-197.24496295301628,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990827,1999-08-27,-277.6603783981112,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990828,1999-08-28,-299.71743939974056,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990829,1999-08-29,-343.0747560736393,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990830,1999-08-30,-333.21934393896794,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990831,1999-08-31,-325.2914310630837,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990901,1999-09-01,-329.6358048880269,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990902,1999-09-02,-358.5267187892385,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990903,1999-09-03,-288.6789747663611,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990904,1999-09-04,-272.9880251609577,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990905,1999-09-05,-252.4442803501004,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990906,1999-09-06,-176.4389913762099,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990907,1999-09-07,-243.56976897773507,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990908,1999-09-08,-296.87978205144856,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990909,1999-09-09,-282.8994636817142,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990910,1999-09-10,-310.42870534826557,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990911,1999-09-11,-322.8187751855462,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990912,1999-09-12,-235.2711697714803,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990913,1999-09-13,-193.4236561679301,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990914,1999-09-14,-153.2513189622585,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990915,1999-09-15,-156.2147374723824,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990916,1999-09-16,-266.619846367055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990917,1999-09-17,-173.41779566371957,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990918,1999-09-18,-228.07881665805184,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990919,1999-09-19,-114.18370003262189,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990920,1999-09-20,-212.42463377990225,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990921,1999-09-21,-199.55553008284193,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990922,1999-09-22,-205.16875782555041,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990923,1999-09-23,-225.21789247772682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990924,1999-09-24,-239.6609403859243,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990925,1999-09-25,-140.3547797492522,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990926,1999-09-26,-192.07302953016347,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990927,1999-09-27,-188.35094972903067,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990928,1999-09-28,-173.63244766956555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990929,1999-09-29,-169.5115142011868,"{""type"":""MultiPoint"",""coordinates"":[]}"
19990930,1999-09-30,-152.6962876245799,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991001,1999-10-01,-240.62499467877342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991002,1999-10-02,-172.64150199253555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991003,1999-10-03,-156.95688557724367,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991004,1999-10-04,-171.17901330382594,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991005,1999-10-05,-188.84874844439685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991006,1999-10-06,-200.79255364643333,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991007,1999-10-07,-182.0199323862776,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991008,1999-10-08,-156.56920070051615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991009,1999-10-09,-150.96972508730335,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991010,1999-10-10,-138.864840228187,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991011,1999-10-11,-130.2282640552383,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991012,1999-10-12,-152.87833983785845,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991013,1999-10-13,-99.19381286822752,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991014,1999-10-14,-119.18426085579753,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991015,1999-10-15,-115.73944925467904,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991016,1999-10-16,-159.01269447816264,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991017,1999-10-17,-145.98971303192994,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991018,1999-10-18,-129.11655192604906,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991019,1999-10-19,-92.84264782461912,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991020,1999-10-20,-72.98242685451339,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991021,1999-10-21,-80.12724391101098,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991022,1999-10-22,-86.64028151474868,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991023,1999-10-23,-132.11278156725277,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991024,1999-10-24,-117.5469779024136,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991025,1999-10-25,-122.26235587049989,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991026,1999-10-26,-119.23082538754919,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991027,1999-10-27,-128.17589286098104,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991028,1999-10-28,-92.0871057363137,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991029,1999-10-29,-94.38526135135207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991030,1999-10-30,-149.30150724711348,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991031,1999-10-31,-143.8391218370337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991101,1999-11-01,-133.9904816458476,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991102,1999-11-02,-51.13261226081091,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991103,1999-11-03,-98.33720889159055,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991104,1999-11-04,-104.59713469514737,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991105,1999-11-05,-115.39932154845256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991106,1999-11-06,-110.22214430977837,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991107,1999-11-07,-121.04607829626322,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991108,1999-11-08,-92.89775407647207,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991109,1999-11-09,-88.76414797380025,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991110,1999-11-10,-86.37218498952298,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991111,1999-11-11,-95.09717768184738,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991112,1999-11-12,-67.27500472959215,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991113,1999-11-13,-62.337361948787525,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991114,1999-11-14,-60.52587709264521,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991115,1999-11-15,-110.94520040721486,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991116,1999-11-16,-68.05017630084794,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991117,1999-11-17,-53.52801597936849,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991118,1999-11-18,-25.94809775653419,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991119,1999-11-19,-64.11804432925202,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991120,1999-11-20,-44.02058204858214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991121,1999-11-21,-45.5457125955114,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991122,1999-11-22,-41.48616775031583,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991123,1999-11-23,-15.854359871114355,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991124,1999-11-24,-20.43487624304698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991125,1999-11-25,-32.64280705728806,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991126,1999-11-26,-60.22123142451266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991127,1999-11-27,-34.92011314044328,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991128,1999-11-28,-78.42472124920013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991129,1999-11-29,-69.41940196591675,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991130,1999-11-30,-41.871220529930454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991201,1999-12-01,-32.973673419979484,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991202,1999-12-02,-40.37387387095668,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991203,1999-12-03,-54.226075849775214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991204,1999-12-04,-30.31226695803202,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991205,1999-12-05,-61.17682466755841,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991206,1999-12-06,-72.42556238699456,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991207,1999-12-07,-55.506816476692975,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991208,1999-12-08,-28.02983351306738,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991209,1999-12-09,-26.688556110175885,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991210,1999-12-10,-37.52196994264991,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991211,1999-12-11,-22.150168987171895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991212,1999-12-12,-70.7845288493085,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991213,1999-12-13,-55.78245043280889,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991214,1999-12-14,-12.763363649546395,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991215,1999-12-15,-43.33407527442982,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991216,1999-12-16,-65.09226698152825,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991217,1999-12-17,-29.079552517623114,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991218,1999-12-18,37.577078258819576,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991219,1999-12-19,-23.754909365930967,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991220,1999-12-20,-68.30686034088524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991221,1999-12-21,-63.10204469643206,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991222,1999-12-22,-75.56961623044221,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991223,1999-12-23,-20.48303019504121,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991224,1999-12-24,-32.33836344516305,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991225,1999-12-25,-50.13771013086658,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991226,1999-12-26,-58.93116300998473,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991227,1999-12-27,-59.691403022143845,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991228,1999-12-28,-45.28036850034353,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991229,1999-12-29,-30.466124645375835,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991230,1999-12-30,-25.78060145876094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19991231,1999-12-31,0.7311985741789271,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000101,2000-01-01,6.122831017167911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000102,2000-01-02,-5.445373216634787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000103,2000-01-03,-32.925746282301496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000104,2000-01-04,-24.395814420418006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000105,2000-01-05,-16.610582037746653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000106,2000-01-06,-24.259376324746153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000107,2000-01-07,-8.07025183754082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000108,2000-01-08,-11.95957597800367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000109,2000-01-09,-8.000321834826591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000110,2000-01-10,-36.9695268982637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000111,2000-01-11,-42.859345070318355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000112,2000-01-12,-42.430603633329774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000113,2000-01-13,-40.86994057600484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000114,2000-01-14,-32.760807474691674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000115,2000-01-15,-56.25930191473678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000116,2000-01-16,-65.66008124586708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000117,2000-01-17,-47.051097578003905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000118,2000-01-18,-45.23007264896022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000119,2000-01-19,-80.62016373952204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000120,2000-01-20,-51.45299416985003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000121,2000-01-21,-48.357777129104505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000122,2000-01-22,-41.7651149215451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000123,2000-01-23,-43.25722251799795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000124,2000-01-24,-51.59058264055311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000125,2000-01-25,-59.52591607091461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000126,2000-01-26,-49.97966350784864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000127,2000-01-27,-31.23278912801807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000128,2000-01-28,-33.112782054920395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000129,2000-01-29,-16.954296225418936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000130,2000-01-30,-26.26383505290671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000131,2000-01-31,-47.63395627081657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000201,2000-02-01,-64.33130791625916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000202,2000-02-02,-2.9081956450261295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000203,2000-02-03,-57.22118538385432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000204,2000-02-04,-85.31772010680481,"{""type"":""MultiPoint"",""coordinates"":[]}"
